pipe_id,timestamp,flow_in_lps,flow_out_lps,pressure_bar,leak_label,pipe_length_km
P037,2025-03-10 15:00:00,55.6,54.94,4.66,0,2.59
P037,2025-03-10 16:00:00,66.57,65.48,4.75,0,2.59
P037,2025-03-10 17:00:00,70.64,69.13,4.9,0,2.59
P037,2025-03-10 18:00:00,66.88,65.09,4.63,0,2.59
P037,2025-03-10 19:00:00,66.55,64.75,4.48,0,2.59
P037,2025-03-10 20:00:00,72.56,70.68,4.82,0,2.59
P037,2025-03-10 21:00:00,73.77,72.39,4.82,0,2.59
P037,2025-03-10 22:00:00,56.59,55.04,4.76,0,2.59
P037,2025-03-10 23:00:00,58.18,56.73,4.69,0,2.59
P037,2025-03-11 00:00:00,44.52,43.6,4.49,0,2.59
P037,2025-03-11 01:00:00,43.57,42.52,4.69,0,2.59
P037,2025-03-11 02:00:00,51.45,50.77,4.59,0,2.59
P037,2025-03-11 03:00:00,53.5,52.31,4.53,0,2.59
P037,2025-03-11 04:00:00,64.86,63.1,4.64,0,2.59
P037,2025-03-11 05:00:00,65.92,64.61,4.92,0,2.59
P037,2025-03-11 06:00:00,72.38,70.8,4.78,0,2.59
P037,2025-03-11 07:00:00,82.12,80.53,4.78,0,2.59
P037,2025-03-11 08:00:00,75.85,74.33,4.73,0,2.59
P037,2025-03-11 09:00:00,76.19,74.94,4.45,0,2.59
P037,2025-03-11 10:00:00,67.23,65.24,4.41,0,2.59
P037,2025-03-11 11:00:00,58.79,57.8,4.82,0,2.59
P037,2025-03-11 12:00:00,52.21,51.68,4.73,0,2.59
P037,2025-03-11 13:00:00,47.61,47.02,4.88,0,2.59
P037,2025-03-11 14:00:00,52.54,51.14,4.62,0,2.59
P037,2025-03-11 15:00:00,57.08,56.2,4.71,0,2.59
P037,2025-03-11 16:00:00,57.35,56.62,4.66,0,2.59
P037,2025-03-11 17:00:00,79.66,78.26,4.51,0,2.59
P037,2025-03-11 18:00:00,73.59,72.53,4.69,0,2.59
P037,2025-03-11 19:00:00,76.14,74.37,5.15,0,2.59
P037,2025-03-11 20:00:00,79.61,78.2,4.76,0,2.59
P037,2025-03-11 21:00:00,75.19,73.75,4.86,0,2.59
P037,2025-03-11 22:00:00,63.36,62.34,4.73,0,2.59
P037,2025-03-11 23:00:00,60.88,60.22,4.82,0,2.59
P037,2025-03-12 00:00:00,47.77,46.61,4.87,0,2.59
P037,2025-03-12 01:00:00,48.73,48.08,4.56,0,2.59
P037,2025-03-12 02:00:00,45.45,44.56,4.82,0,2.59
P037,2025-03-12 03:00:00,57.99,56.95,4.69,0,2.59
P037,2025-03-12 04:00:00,55.36,54.05,4.69,0,2.59
P037,2025-03-12 05:00:00,60.33,58.94,4.87,0,2.59
P037,2025-03-12 06:00:00,73.22,71.9,4.78,0,2.59
P037,2025-03-12 07:00:00,81.55,79.88,4.79,0,2.59
P037,2025-03-12 08:00:00,93.63,91.34,4.92,0,2.59
P037,2025-03-12 09:00:00,70.97,69.93,4.76,0,2.59
P037,2025-03-12 10:00:00,60.25,58.69,4.51,0,2.59
P037,2025-03-12 11:00:00,55.72,54.37,4.8,0,2.59
P037,2025-03-12 12:00:00,51.88,50.4,4.79,0,2.59
P037,2025-03-12 13:00:00,57.17,56.19,4.96,0,2.59
P037,2025-03-12 14:00:00,56.91,55.72,4.83,0,2.59
P037,2025-03-12 15:00:00,58.98,57.84,5.03,0,2.59
P037,2025-03-12 16:00:00,64.22,63.16,4.65,0,2.59
P037,2025-03-12 17:00:00,62.82,61.87,4.72,0,2.59
P037,2025-03-12 18:00:00,75.12,73.91,4.69,0,2.59
P037,2025-03-12 19:00:00,70.68,69.44,4.84,0,2.59
P037,2025-03-12 20:00:00,67.02,65.11,4.63,0,2.59
P037,2025-03-12 21:00:00,64.71,63.91,4.5,0,2.59
P037,2025-03-12 22:00:00,49.81,48.81,4.67,0,2.59
P037,2025-03-12 23:00:00,63.45,62.69,4.51,0,2.59
P037,2025-03-13 00:00:00,50.57,49.88,4.95,0,2.59
P037,2025-03-13 01:00:00,36.78,36.29,4.69,0,2.59
P037,2025-03-13 02:00:00,52.73,51.83,5.01,0,2.59
P037,2025-03-13 03:00:00,53.16,51.71,4.85,0,2.59
P037,2025-03-13 04:00:00,52.32,50.99,4.75,0,2.59
P037,2025-03-13 05:00:00,73.68,71.86,4.76,0,2.59
P037,2025-03-13 06:00:00,71.66,70.06,4.39,0,2.59
P037,2025-03-13 07:00:00,70.94,69.05,4.6,0,2.59
P037,2025-03-13 08:00:00,70.01,68.96,4.81,0,2.59
P037,2025-03-13 09:00:00,65.04,63.23,4.73,0,2.59
P037,2025-03-13 10:00:00,53.18,52.24,4.91,0,2.59
P037,2025-03-13 11:00:00,57.84,56.21,4.51,0,2.59
P037,2025-03-13 12:00:00,55.02,54.1,4.76,0,2.59
P037,2025-03-13 13:00:00,51.46,50.06,4.75,0,2.59
P037,2025-03-13 14:00:00,45.67,44.6,4.84,0,2.59
P037,2025-03-13 15:00:00,63.8,62.3,4.67,0,2.59
P037,2025-03-13 16:00:00,59.63,58.71,4.54,0,2.59
P037,2025-03-13 17:00:00,72.26,70.82,4.59,0,2.59
P037,2025-03-13 18:00:00,73.24,71.79,4.83,0,2.59
P037,2025-03-13 19:00:00,71.85,70.18,4.8,0,2.59
P037,2025-03-13 20:00:00,61.84,60.23,4.76,0,2.59
P037,2025-03-13 21:00:00,67.15,65.29,4.91,0,2.59
P037,2025-03-13 22:00:00,53.78,52.82,4.73,0,2.59
P037,2025-03-13 23:00:00,58.9,58.02,4.6,0,2.59
P037,2025-03-14 00:00:00,49.6,48.49,4.61,0,2.59
P037,2025-03-14 01:00:00,41.64,41.0,4.55,0,2.59
P037,2025-03-14 02:00:00,50.78,49.89,4.97,0,2.59
P037,2025-03-14 03:00:00,63.53,62.51,4.84,0,2.59
P037,2025-03-14 04:00:00,55.64,54.94,4.48,0,2.59
P037,2025-03-14 05:00:00,61.77,60.1,4.84,0,2.59
P037,2025-03-14 06:00:00,77.57,76.27,4.74,0,2.59
P037,2025-03-14 07:00:00,84.47,83.53,4.86,0,2.59
P037,2025-03-14 08:00:00,77.65,76.53,4.6,0,2.59
P037,2025-03-14 09:00:00,66.21,65.4,4.49,0,2.59
P037,2025-03-14 10:00:00,59.45,58.51,4.62,0,2.59
P037,2025-03-14 11:00:00,45.97,45.41,4.7,0,2.59
P037,2025-03-14 12:00:00,49.8,48.31,4.76,0,2.59
P037,2025-03-14 13:00:00,53.5,52.02,4.68,0,2.59
P037,2025-03-14 14:00:00,45.3,44.81,4.93,0,2.59
P037,2025-03-14 15:00:00,60.98,60.06,4.62,0,2.59
P037,2025-03-14 16:00:00,61.47,60.48,4.95,0,2.59
P037,2025-03-14 17:00:00,68.05,66.53,4.69,0,2.59
P037,2025-03-14 18:00:00,69.69,68.13,4.51,0,2.59
P037,2025-03-14 19:00:00,67.6,66.05,4.64,0,2.59
P037,2025-03-14 20:00:00,69.8,68.3,4.69,0,2.59
P037,2025-03-14 21:00:00,78.19,76.03,4.69,0,2.59
P037,2025-03-14 22:00:00,57.71,56.71,4.68,0,2.59
P037,2025-03-14 23:00:00,49.62,48.99,4.84,0,2.59
P038,2025-03-01 00:00:00,52.5,51.64,5.06,0,1.14
P038,2025-03-01 01:00:00,45.27,44.01,4.97,0,1.14
P038,2025-03-01 02:00:00,51.44,50.46,5.13,0,1.14
P038,2025-03-01 03:00:00,60.66,59.03,4.77,0,1.14
P038,2025-03-01 04:00:00,61.15,60.3,4.82,0,1.14
P038,2025-03-01 05:00:00,63.25,61.59,4.73,0,1.14
P038,2025-03-01 06:00:00,75.16,74.03,4.8,0,1.14
P038,2025-03-01 07:00:00,89.75,87.22,4.95,0,1.14
P038,2025-03-01 08:00:00,79.56,77.9,4.92,0,1.14
P038,2025-03-01 09:00:00,75.29,73.45,4.8,0,1.14
P038,2025-03-01 10:00:00,61.0,59.46,4.91,0,1.14
P038,2025-03-01 11:00:00,63.4,61.54,5.03,0,1.14
P038,2025-03-01 12:00:00,54.97,54.03,5.05,0,1.14
P038,2025-03-01 13:00:00,50.43,49.82,4.79,0,1.14
P038,2025-03-01 14:00:00,55.1,53.91,4.82,0,1.14
P038,2025-03-01 15:00:00,47.81,47.09,4.93,0,1.14
P038,2025-03-01 16:00:00,57.66,56.82,4.92,0,1.14
P038,2025-03-01 17:00:00,61.37,60.51,4.76,0,1.14
P038,2025-03-01 18:00:00,75.75,74.45,4.92,0,1.14
P038,2025-03-01 19:00:00,62.15,60.42,5.19,0,1.14
P038,2025-03-01 20:00:00,75.73,74.26,4.88,0,1.14
P038,2025-03-01 21:00:00,68.01,66.02,4.9,0,1.14
P038,2025-03-01 22:00:00,65.17,63.97,4.89,0,1.14
P038,2025-03-01 23:00:00,57.62,56.72,4.73,0,1.14
P038,2025-03-02 00:00:00,41.28,40.25,4.66,0,1.14
P038,2025-03-02 01:00:00,54.01,53.32,4.95,0,1.14
P038,2025-03-02 02:00:00,46.57,45.91,4.8,0,1.14
P038,2025-03-02 03:00:00,49.14,47.9,4.89,0,1.14
P038,2025-03-02 04:00:00,65.13,64.14,4.98,0,1.14
P038,2025-03-02 05:00:00,79.47,78.6,4.84,0,1.14
P038,2025-03-02 06:00:00,80.38,79.06,5.01,0,1.14
P038,2025-03-02 07:00:00,81.99,80.54,4.65,0,1.14
P038,2025-03-02 08:00:00,76.46,74.17,5.09,0,1.14
P038,2025-03-02 09:00:00,68.0,66.21,4.67,0,1.14
P038,2025-03-02 10:00:00,60.36,59.56,4.95,0,1.14
P038,2025-03-02 11:00:00,53.08,51.77,4.77,0,1.14
P038,2025-03-02 12:00:00,56.57,55.78,4.82,0,1.14
P038,2025-03-02 13:00:00,51.26,50.59,4.86,0,1.14
P038,2025-03-02 14:00:00,63.52,62.7,4.77,0,1.14
P038,2025-03-02 15:00:00,61.56,59.91,5.09,0,1.14
P038,2025-03-02 16:00:00,61.61,60.3,4.99,0,1.14
P038,2025-03-02 17:00:00,75.6,73.7,5.11,0,1.14
P038,2025-03-02 18:00:00,83.93,81.8,5.0,0,1.14
P038,2025-03-02 19:00:00,73.63,71.43,4.96,0,1.14
P038,2025-03-02 20:00:00,72.36,70.38,4.78,0,1.14
P038,2025-03-02 21:00:00,69.93,68.88,4.96,0,1.14
P038,2025-03-02 22:00:00,59.73,58.97,4.97,0,1.14
P038,2025-03-02 23:00:00,44.24,43.71,4.88,0,1.14
P038,2025-03-03 00:00:00,53.86,52.79,5.03,0,1.14
P038,2025-03-03 01:00:00,56.76,56.1,4.76,0,1.14
P038,2025-03-03 02:00:00,49.38,48.68,4.99,0,1.14
P038,2025-03-03 03:00:00,50.62,49.61,4.86,0,1.14
P038,2025-03-03 04:00:00,54.92,54.3,4.8,0,1.14
P038,2025-03-03 05:00:00,66.64,65.45,4.97,0,1.14
P038,2025-03-03 06:00:00,80.34,77.99,4.98,0,1.14
P038,2025-03-03 07:00:00,74.67,73.26,4.72,0,1.14
P038,2025-03-03 08:00:00,80.18,79.05,4.78,0,1.14
P038,2025-03-03 09:00:00,70.12,68.71,4.94,0,1.14
P038,2025-03-03 10:00:00,55.93,55.21,5.05,0,1.14
P038,2025-03-03 11:00:00,61.54,59.79,4.6,0,1.14
P038,2025-03-03 12:00:00,61.07,59.41,5.17,0,1.14
P038,2025-03-03 13:00:00,53.44,52.73,4.51,0,1.14
P038,2025-03-03 14:00:00,45.37,44.16,4.84,0,1.14
P038,2025-03-03 15:00:00,51.28,50.67,4.83,0,1.14
P038,2025-03-03 16:00:00,66.8,65.02,4.86,0,1.14
P038,2025-03-03 17:00:00,68.89,67.82,4.9,0,1.14
P038,2025-03-03 18:00:00,68.86,67.49,5.19,0,1.14
P038,2025-03-03 19:00:00,68.08,66.32,4.9,0,1.14
P038,2025-03-03 20:00:00,69.72,68.31,4.75,0,1.14
P038,2025-03-03 21:00:00,76.88,76.02,4.8,0,1.14
P038,2025-03-03 22:00:00,59.61,58.09,4.91,0,1.14
P038,2025-03-03 23:00:00,61.08,60.11,5.01,0,1.14
P038,2025-03-04 00:00:00,44.32,43.75,4.78,0,1.14
P038,2025-03-04 01:00:00,53.15,51.93,4.9,0,1.14
P038,2025-03-04 02:00:00,48.68,47.91,5.0,0,1.14
P038,2025-03-04 03:00:00,49.66,48.87,4.75,0,1.14
P038,2025-03-04 04:00:00,52.48,51.29,4.94,0,1.14
P038,2025-03-04 05:00:00,68.52,66.86,5.02,0,1.14
P038,2025-03-04 06:00:00,71.88,69.74,4.48,0,1.14
P038,2025-03-04 07:00:00,80.95,79.24,4.76,0,1.14
P038,2025-03-04 08:00:00,75.98,74.13,4.92,0,1.14
P038,2025-03-04 09:00:00,65.27,63.97,4.96,0,1.14
P038,2025-03-04 10:00:00,53.34,51.78,4.92,0,1.14
P038,2025-03-04 11:00:00,56.28,55.16,4.89,0,1.14
P038,2025-03-04 12:00:00,51.63,51.01,4.87,0,1.14
P038,2025-03-04 13:00:00,49.18,47.82,5.0,0,1.14
P038,2025-03-04 14:00:00,42.68,41.84,5.11,0,1.14
P038,2025-03-04 15:00:00,54.65,53.54,4.98,0,1.14
P038,2025-03-04 16:00:00,60.74,59.89,4.58,0,1.14
P038,2025-03-04 17:00:00,71.65,70.3,5.09,0,1.14
P038,2025-03-04 18:00:00,70.08,69.01,4.59,0,1.14
P038,2025-03-04 19:00:00,66.75,65.68,4.84,0,1.14
P038,2025-03-04 20:00:00,72.0,70.34,5.02,0,1.14
P038,2025-03-04 21:00:00,71.97,71.01,4.91,0,1.14
P038,2025-03-04 22:00:00,62.73,61.92,4.72,0,1.14
P038,2025-03-04 23:00:00,50.84,50.05,4.76,0,1.14
P038,2025-03-05 00:00:00,48.66,47.52,4.82,0,1.14
P038,2025-03-05 01:00:00,54.85,54.16,4.83,0,1.14
P038,2025-03-05 02:00:00,52.29,51.36,4.62,0,1.14
P038,2025-03-05 03:00:00,56.1,55.25,4.88,0,1.14
P038,2025-03-05 04:00:00,63.3,61.79,4.96,0,1.14
P038,2025-03-05 05:00:00,63.25,61.76,4.96,0,1.14
P038,2025-03-05 06:00:00,72.14,70.1,4.83,0,1.14
P038,2025-03-05 07:00:00,81.86,79.41,5.0,0,1.14
P038,2025-03-05 08:00:00,67.57,66.75,5.04,0,1.14
P038,2025-03-05 09:00:00,77.7,75.47,4.48,0,1.14
P038,2025-03-05 10:00:00,60.0,59.27,4.55,0,1.14
P038,2025-03-05 11:00:00,39.27,38.36,5.05,0,1.14
P038,2025-03-05 12:00:00,46.56,45.61,4.82,0,1.14
P038,2025-03-05 13:00:00,48.15,47.64,4.83,0,1.14
P038,2025-03-05 14:00:00,51.67,50.91,4.64,0,1.14
P038,2025-03-05 15:00:00,66.52,65.57,4.81,0,1.14
P038,2025-03-05 16:00:00,51.9,51.03,5.02,0,1.14
P038,2025-03-05 17:00:00,66.85,64.98,5.07,0,1.14
P038,2025-03-05 18:00:00,72.2,70.47,4.79,0,1.14
P038,2025-03-05 19:00:00,71.4,70.59,5.02,0,1.14
P038,2025-03-05 20:00:00,76.24,75.46,5.0,0,1.14
P038,2025-03-05 21:00:00,69.14,67.75,5.15,0,1.14
P038,2025-03-05 22:00:00,59.44,58.26,4.67,0,1.14
P038,2025-03-05 23:00:00,51.99,50.78,4.75,0,1.14
P038,2025-03-06 00:00:00,54.55,53.91,4.66,0,1.14
P038,2025-03-06 01:00:00,43.07,42.28,4.9,0,1.14
P038,2025-03-06 02:00:00,59.0,57.93,5.05,0,1.14
P038,2025-03-06 03:00:00,55.13,53.84,5.06,0,1.14
P038,2025-03-06 04:00:00,57.24,56.25,5.15,0,1.14
P038,2025-03-06 05:00:00,60.54,59.31,4.73,0,1.14
P038,2025-03-06 06:00:00,79.74,77.71,4.99,0,1.14
P038,2025-03-06 07:00:00,87.92,86.82,4.79,0,1.14
P038,2025-03-06 08:00:00,82.32,80.19,4.91,0,1.14
P038,2025-03-06 09:00:00,61.98,60.23,4.66,0,1.14
P038,2025-03-06 10:00:00,57.55,56.97,4.85,0,1.14
P038,2025-03-06 11:00:00,45.73,45.03,4.96,0,1.14
P038,2025-03-06 12:00:00,54.69,53.44,4.82,0,1.14
P038,2025-03-06 13:00:00,50.03,49.05,5.05,0,1.14
P038,2025-03-06 14:00:00,54.71,53.52,4.97,0,1.14
P038,2025-03-06 15:00:00,55.38,54.25,4.9,0,1.14
P038,2025-03-06 16:00:00,60.83,59.86,4.71,0,1.14
P038,2025-03-06 17:00:00,64.76,62.97,4.92,0,1.14
P038,2025-03-06 18:00:00,75.14,73.2,4.97,0,1.14
P038,2025-03-06 19:00:00,75.45,74.03,4.86,0,1.14
P038,2025-03-06 20:00:00,75.03,73.99,4.98,0,1.14
P038,2025-03-06 21:00:00,65.16,63.45,4.85,0,1.14
P038,2025-03-06 22:00:00,50.76,49.74,5.19,0,1.14
P038,2025-03-06 23:00:00,57.06,55.64,5.01,0,1.14
P038,2025-03-07 00:00:00,56.65,55.38,4.62,0,1.14
P038,2025-03-07 01:00:00,48.95,47.73,4.83,0,1.14
P038,2025-03-07 02:00:00,49.6,48.9,4.72,0,1.14
P038,2025-03-07 03:00:00,60.44,59.79,4.91,0,1.14
P038,2025-03-07 04:00:00,60.05,58.87,4.99,0,1.14
P038,2025-03-07 05:00:00,58.8,57.67,4.88,0,1.14
P038,2025-03-07 06:00:00,80.78,79.35,5.12,0,1.14
P038,2025-03-07 07:00:00,81.82,79.83,5.0,0,1.14
P038,2025-03-07 08:00:00,80.05,78.41,4.87,0,1.14
P038,2025-03-07 09:00:00,69.39,68.35,4.81,0,1.14
P038,2025-03-07 10:00:00,64.7,63.54,4.74,0,1.14
P038,2025-03-07 11:00:00,49.83,49.15,4.74,0,1.14
P038,2025-03-07 12:00:00,49.22,48.2,4.78,0,1.14
P038,2025-03-07 13:00:00,49.92,48.45,4.89,0,1.14
P038,2025-03-07 14:00:00,56.3,54.76,4.89,0,1.14
P038,2025-03-07 15:00:00,53.41,52.65,4.81,0,1.14
P038,2025-03-07 16:00:00,65.8,64.5,4.91,0,1.14
P038,2025-03-07 17:00:00,70.98,69.36,4.64,0,1.14
P038,2025-03-07 18:00:00,68.54,67.33,5.02,0,1.14
P038,2025-03-07 19:00:00,69.74,68.5,5.02,0,1.14
P038,2025-03-07 20:00:00,65.41,63.9,4.74,0,1.14
P038,2025-03-07 21:00:00,64.54,63.36,4.76,0,1.14
P038,2025-03-07 22:00:00,55.8,54.24,5.06,0,1.14
P038,2025-03-07 23:00:00,50.65,41.75,4.32,1,1.14
P038,2025-03-08 00:00:00,47.39,46.07,4.75,0,1.14
P038,2025-03-08 01:00:00,47.66,46.53,5.13,0,1.14
P038,2025-03-08 02:00:00,58.65,57.32,5.06,0,1.14
P038,2025-03-08 03:00:00,62.42,60.83,4.97,0,1.14
P038,2025-03-08 04:00:00,57.32,55.89,5.01,0,1.14
P038,2025-03-08 05:00:00,74.3,73.12,4.8,0,1.14
P038,2025-03-08 06:00:00,83.19,81.85,4.85,0,1.14
P038,2025-03-08 07:00:00,75.48,73.8,4.78,0,1.14
P038,2025-03-08 08:00:00,75.46,73.89,4.97,0,1.14
P038,2025-03-08 09:00:00,67.6,66.16,4.96,0,1.14
P038,2025-03-08 10:00:00,70.09,68.98,4.6,0,1.14
P038,2025-03-08 11:00:00,55.52,54.29,4.9,0,1.14
P038,2025-03-08 12:00:00,49.64,48.37,4.56,0,1.14
P038,2025-03-08 13:00:00,48.62,47.8,5.0,0,1.14
P038,2025-03-08 14:00:00,54.12,53.49,5.03,0,1.14
P038,2025-03-08 15:00:00,54.83,53.94,4.58,0,1.14
P038,2025-03-08 16:00:00,55.76,55.01,4.67,0,1.14
P038,2025-03-08 17:00:00,72.43,70.75,4.61,0,1.14
P038,2025-03-08 18:00:00,74.22,73.35,5.21,0,1.14
P038,2025-03-08 19:00:00,64.17,62.96,4.77,0,1.14
P038,2025-03-08 20:00:00,73.98,59.18,4.31,1,1.14
P038,2025-03-08 21:00:00,76.13,75.08,4.71,0,1.14
P038,2025-03-08 22:00:00,64.55,63.31,5.06,0,1.14
P038,2025-03-08 23:00:00,50.58,49.75,4.71,0,1.14
P038,2025-03-09 00:00:00,58.48,57.2,4.95,0,1.14
P038,2025-03-09 01:00:00,45.58,44.32,4.64,0,1.14
P038,2025-03-09 02:00:00,47.91,46.79,4.89,0,1.14
P038,2025-03-09 03:00:00,50.99,50.17,4.93,0,1.14
P038,2025-03-09 04:00:00,66.31,58.02,3.91,1,1.14
P038,2025-03-09 05:00:00,70.75,69.44,4.78,0,1.14
P038,2025-03-09 06:00:00,83.66,81.72,4.92,0,1.14
P038,2025-03-09 07:00:00,82.09,80.0,4.87,0,1.14
P038,2025-03-09 08:00:00,71.58,70.39,4.76,0,1.14
P038,2025-03-09 09:00:00,58.19,57.33,4.74,0,1.14
P038,2025-03-09 10:00:00,59.02,57.7,4.93,0,1.14
P038,2025-03-09 11:00:00,37.3,36.54,4.88,0,1.14
P038,2025-03-09 12:00:00,56.78,55.11,4.73,0,1.14
P038,2025-03-09 13:00:00,49.47,48.49,4.69,0,1.14
P038,2025-03-09 14:00:00,49.05,48.3,4.6,0,1.14
P038,2025-03-09 15:00:00,58.78,57.51,4.66,0,1.14
P038,2025-03-09 16:00:00,56.26,54.89,4.79,0,1.14
P038,2025-03-09 17:00:00,63.78,62.95,4.82,0,1.14
P038,2025-03-09 18:00:00,76.32,74.74,4.91,0,1.14
P038,2025-03-09 19:00:00,72.11,70.08,5.26,0,1.14
P038,2025-03-09 20:00:00,73.94,72.16,4.86,0,1.14
P038,2025-03-09 21:00:00,78.67,77.07,4.87,0,1.14
P038,2025-03-09 22:00:00,57.42,56.63,4.9,0,1.14
P038,2025-03-09 23:00:00,49.44,48.21,4.59,0,1.14
P038,2025-03-10 00:00:00,41.83,40.98,4.96,0,1.14
P038,2025-03-10 01:00:00,43.36,42.31,4.95,0,1.14
P038,2025-03-10 02:00:00,52.18,50.9,4.98,0,1.14
P038,2025-03-10 03:00:00,55.49,54.58,4.79,0,1.14
P038,2025-03-10 04:00:00,72.53,71.43,4.79,0,1.14
P038,2025-03-10 05:00:00,65.63,64.97,4.8,0,1.14
P038,2025-03-10 06:00:00,69.57,68.56,4.8,0,1.14
P038,2025-03-10 07:00:00,85.96,84.7,4.75,0,1.14
P038,2025-03-10 08:00:00,82.05,80.51,5.0,0,1.14
P038,2025-03-10 09:00:00,74.66,72.96,4.64,0,1.14
P038,2025-03-10 10:00:00,63.7,63.03,4.88,0,1.14
P038,2025-03-10 11:00:00,49.02,48.51,4.72,0,1.14
P038,2025-03-10 12:00:00,51.38,50.81,4.85,0,1.14
P038,2025-03-10 13:00:00,55.3,53.93,5.03,0,1.14
P038,2025-03-10 14:00:00,57.47,56.68,4.85,0,1.14
P038,2025-03-10 15:00:00,59.43,58.46,4.87,0,1.14
P038,2025-03-10 16:00:00,57.51,56.74,5.03,0,1.14
P038,2025-03-10 17:00:00,70.85,69.95,4.69,0,1.14
P038,2025-03-10 18:00:00,75.91,74.34,4.74,0,1.14
P038,2025-03-10 19:00:00,75.72,74.84,4.87,0,1.14
P038,2025-03-10 20:00:00,72.21,70.31,4.9,0,1.14
P038,2025-03-10 21:00:00,69.77,68.53,4.88,0,1.14
P038,2025-03-10 22:00:00,64.27,62.68,4.97,0,1.14
P038,2025-03-10 23:00:00,61.2,59.57,4.9,0,1.14
P038,2025-03-11 00:00:00,43.98,43.09,4.95,0,1.14
P038,2025-03-11 01:00:00,46.4,45.13,4.62,0,1.14
P038,2025-03-11 02:00:00,51.04,49.9,5.17,0,1.14
P038,2025-03-11 03:00:00,53.35,52.02,5.0,0,1.14
P038,2025-03-11 04:00:00,58.9,57.37,5.08,0,1.14
P038,2025-03-11 05:00:00,75.51,73.81,4.89,0,1.14
P038,2025-03-11 06:00:00,81.36,79.08,4.66,0,1.14
P038,2025-03-11 07:00:00,77.53,76.02,4.99,0,1.14
P038,2025-03-11 08:00:00,73.34,72.35,4.87,0,1.14
P038,2025-03-11 09:00:00,61.36,60.35,5.15,0,1.14
P038,2025-03-11 10:00:00,65.2,64.33,4.77,0,1.14
P038,2025-03-11 11:00:00,47.88,46.79,4.99,0,1.14
P038,2025-03-11 12:00:00,48.27,47.51,4.82,0,1.14
P038,2025-03-11 13:00:00,68.38,66.83,4.76,0,1.14
P038,2025-03-11 14:00:00,53.48,52.72,4.89,0,1.14
P038,2025-03-11 15:00:00,53.55,52.11,5.06,0,1.14
P038,2025-03-11 16:00:00,59.7,58.37,4.86,0,1.14
P038,2025-03-11 17:00:00,66.31,64.93,4.89,0,1.14
P038,2025-03-11 18:00:00,74.4,72.54,4.9,0,1.14
P038,2025-03-11 19:00:00,66.92,65.41,4.74,0,1.14
P038,2025-03-11 20:00:00,71.69,70.2,4.61,0,1.14
P038,2025-03-11 21:00:00,63.78,62.86,4.95,0,1.14
P038,2025-03-11 22:00:00,61.93,61.06,4.95,0,1.14
P038,2025-03-11 23:00:00,60.49,59.6,4.9,0,1.14
P038,2025-03-12 00:00:00,47.89,47.13,4.77,0,1.14
P038,2025-03-12 01:00:00,49.12,48.45,5.04,0,1.14
P038,2025-03-12 02:00:00,49.77,43.94,4.08,1,1.14
P038,2025-03-12 03:00:00,62.39,60.84,4.83,0,1.14
P038,2025-03-12 04:00:00,59.83,58.85,4.74,0,1.14
P038,2025-03-12 05:00:00,62.91,61.43,4.81,0,1.14
P038,2025-03-12 06:00:00,83.36,82.41,4.98,0,1.14
P038,2025-03-12 07:00:00,80.84,79.78,4.84,0,1.14
P038,2025-03-12 08:00:00,65.87,64.77,4.7,0,1.14
P038,2025-03-12 09:00:00,65.39,64.1,5.04,0,1.14
P038,2025-03-12 10:00:00,54.04,52.63,4.93,0,1.14
P038,2025-03-12 11:00:00,61.49,59.65,4.97,0,1.14
P038,2025-03-12 12:00:00,52.68,51.59,5.25,0,1.14
P038,2025-03-12 13:00:00,59.73,57.94,4.86,0,1.14
P038,2025-03-12 14:00:00,48.61,47.32,4.79,0,1.14
P038,2025-03-12 15:00:00,42.71,41.55,5.19,0,1.14
P038,2025-03-12 16:00:00,53.82,52.35,5.0,0,1.14
P038,2025-03-12 17:00:00,62.78,61.22,4.83,0,1.14
P038,2025-03-12 18:00:00,65.59,64.2,5.0,0,1.14
P038,2025-03-12 19:00:00,60.6,59.49,5.09,0,1.14
P038,2025-03-12 20:00:00,63.25,62.47,4.73,0,1.14
P038,2025-03-12 21:00:00,61.79,60.7,5.02,0,1.14
P038,2025-03-12 22:00:00,65.9,64.45,5.03,0,1.14
P038,2025-03-12 23:00:00,52.64,51.23,5.18,0,1.14
P038,2025-03-13 00:00:00,52.84,51.44,4.95,0,1.14
P038,2025-03-13 01:00:00,54.96,54.25,4.84,0,1.14
P038,2025-03-13 02:00:00,55.32,54.63,4.92,0,1.14
P038,2025-03-13 03:00:00,61.19,59.64,4.66,0,1.14
P038,2025-03-13 04:00:00,57.93,56.4,4.67,0,1.14
P038,2025-03-13 05:00:00,76.87,74.87,4.99,0,1.14
P038,2025-03-13 06:00:00,78.91,77.0,4.93,0,1.14
P038,2025-03-13 07:00:00,82.35,80.18,5.25,0,1.14
P038,2025-03-13 08:00:00,76.85,75.29,5.14,0,1.14
P038,2025-03-13 09:00:00,74.2,73.36,4.77,0,1.14
P038,2025-03-13 10:00:00,58.74,57.61,4.59,0,1.14
P038,2025-03-13 11:00:00,57.88,57.09,4.92,0,1.14
P038,2025-03-13 12:00:00,46.87,46.24,4.85,0,1.14
P038,2025-03-13 13:00:00,47.58,46.85,4.96,0,1.14
P038,2025-03-13 14:00:00,47.75,46.37,4.92,0,1.14
P038,2025-03-13 15:00:00,54.22,53.65,4.83,0,1.14
P038,2025-03-13 16:00:00,64.58,63.41,4.91,0,1.14
