timestamp,station_id,latitude,longitude,temperature_C,pH,conductivity_uScm,dissolved_oxygen_mgL,turbidity_NTU,nitrate_mgL,phosphate_mgL,ammonia_mgL,orp_mV,chlorine_mgL,total_coliforms_CFU_100mL,e_coli_CFU_100mL
2025-09-15T21:00:00,BOTTLING-03,24.5,46.8,22.15,7.18,600.7,7.88,1.32,6.602,0.313,0.038,287.8,0.609,3,0
2025-09-16T00:00:00,BOTTLING-03,24.5,46.8,24.69,7.27,573.8,7.81,1.46,4.527,0.306,0.001,240.3,0.736,7,0
2025-09-16T03:00:00,BOTTLING-03,24.5,46.8,28.46,7.2,610.5,7.62,1.99,6.226,0.252,0.06,240.0,0.869,2,0
2025-09-16T06:00:00,BOTTLING-03,24.5,46.8,28.65,7.09,580.0,6.42,1.83,5.622,0.254,0.038,265.0,0.855,6,0
2025-09-16T09:00:00,BOTTLING-03,24.5,46.8,27.38,7.19,623.1,6.17,2.18,4.63,0.226,0.078,235.3,0.797,4,0
2025-09-16T12:00:00,BOTTLING-03,24.5,46.8,25.01,7.22,626.4,7.39,1.75,7.341,0.3,0.097,266.9,0.835,2,0
2025-09-16T15:00:00,BOTTLING-03,24.5,46.8,22.58,7.2,608.2,7.86,2.55,4.78,0.19,0.001,263.2,0.686,3,0
2025-09-16T18:00:00,BOTTLING-03,24.5,46.8,22.75,7.3,608.0,7.28,1.17,5.854,0.198,0.026,321.9,0.882,2,0
2025-09-16T21:00:00,BOTTLING-03,24.5,46.8,22.27,7.13,532.1,6.92,0.1,5.709,0.243,0.076,299.7,0.91,4,0
2025-09-17T00:00:00,BOTTLING-03,24.5,46.8,25.03,7.17,538.3,7.94,1.78,6.227,0.271,0.036,259.9,0.961,11,0
2025-09-17T03:00:00,BOTTLING-03,24.5,46.8,27.14,7.24,600.2,7.5,1.95,5.186,0.269,0.026,273.8,0.708,4,0
2025-09-17T06:00:00,BOTTLING-03,24.5,46.8,28.62,7.23,699.4,7.9,2.12,6.542,0.24,0.027,306.1,0.827,4,0
2025-09-17T09:00:00,BOTTLING-03,24.5,46.8,27.36,7.25,588.9,7.43,1.56,5.315,0.273,0.043,316.6,0.912,1,0
2025-09-17T12:00:00,BOTTLING-03,24.5,46.8,25.67,7.17,539.1,7.77,1.17,7.432,0.265,0.053,272.6,0.759,6,0
2025-09-17T15:00:00,BOTTLING-03,24.5,46.8,23.0,7.18,594.2,7.61,1.48,6.742,0.299,0.03,301.4,0.653,4,0
2025-09-17T18:00:00,BOTTLING-03,24.5,46.8,22.39,7.22,573.0,8.3,1.55,6.594,0.326,0.072,302.4,0.821,8,0
2025-09-17T21:00:00,BOTTLING-03,24.5,46.8,23.58,7.25,539.5,7.43,2.2,6.399,0.248,0.06,257.9,0.809,6,0
2025-09-18T00:00:00,BOTTLING-03,24.5,46.8,25.49,7.22,574.6,7.13,1.3,4.961,0.336,0.08,289.0,0.876,4,0
2025-09-18T03:00:00,BOTTLING-03,24.5,46.8,27.73,7.26,547.7,6.46,1.27,5.44,0.346,0.041,296.6,0.737,12,0
2025-09-18T06:00:00,BOTTLING-03,24.5,46.8,28.87,7.19,582.0,8.43,2.43,6.205,0.318,0.056,269.9,0.601,10,0
2025-09-18T09:00:00,BOTTLING-03,24.5,46.8,27.45,7.2,637.1,6.93,1.23,3.881,0.219,0.069,280.9,0.814,13,0
2025-09-18T12:00:00,BOTTLING-03,24.5,46.8,25.08,7.17,604.7,7.62,0.75,6.064,0.316,0.014,296.5,0.969,3,0
2025-09-18T15:00:00,BOTTLING-03,24.5,46.8,22.77,7.19,592.6,6.86,1.6,6.633,0.216,0.032,277.3,1.034,2,0
2025-09-18T18:00:00,BOTTLING-03,24.5,46.8,22.43,7.15,560.8,8.18,1.78,6.302,0.289,0.041,272.4,0.586,1,0
2025-09-18T21:00:00,BOTTLING-03,24.5,46.8,23.33,7.18,621.7,8.8,0.81,5.378,0.205,0.092,279.6,0.837,0,0
2025-09-19T00:00:00,BOTTLING-03,24.5,46.8,24.03,7.17,611.1,8.02,2.53,7.138,0.202,0.073,287.8,0.729,4,0
2025-09-19T03:00:00,BOTTLING-03,24.5,46.8,28.41,7.22,582.8,6.81,1.94,6.596,0.257,0.049,288.5,0.873,8,0
2025-09-19T06:00:00,BOTTLING-03,24.5,46.8,26.49,7.2,526.9,6.69,1.2,5.166,0.223,0.04,293.3,0.808,1,0
2025-09-19T09:00:00,BOTTLING-03,24.5,46.8,26.33,7.15,654.8,7.61,2.79,5.41,0.325,0.035,270.0,0.959,2,0
2025-09-19T12:00:00,BOTTLING-03,24.5,46.8,26.86,7.12,581.2,6.79,1.57,5.038,0.245,0.011,292.4,0.786,3,0
2025-09-19T15:00:00,BOTTLING-03,24.5,46.8,21.61,7.19,622.4,7.82,0.75,4.608,0.289,0.048,258.6,0.734,3,0
2025-09-19T18:00:00,BOTTLING-03,24.5,46.8,22.42,7.14,589.4,7.25,0.63,6.696,0.224,0.054,249.8,1.059,8,0
2025-09-19T21:00:00,BOTTLING-03,24.5,46.8,22.39,7.18,621.8,7.81,2.03,6.75,0.178,0.075,290.2,0.577,6,0
2025-09-20T00:00:00,BOTTLING-03,24.5,46.8,23.91,7.15,615.3,7.0,1.17,6.394,0.221,0.066,284.3,0.832,11,0
2025-09-20T03:00:00,BOTTLING-03,24.5,46.8,27.19,7.18,573.8,7.52,1.49,5.799,0.279,0.059,256.9,0.868,20,0
2025-09-20T06:00:00,BOTTLING-03,24.5,46.8,27.38,7.19,602.9,7.65,2.38,6.136,0.256,0.064,262.8,0.946,1,0
2025-09-20T09:00:00,BOTTLING-03,24.5,46.8,27.91,7.2,613.7,7.54,1.93,6.358,0.205,0.045,279.9,0.734,6,0
2025-09-20T12:00:00,BOTTLING-03,24.5,46.8,25.28,7.18,635.9,7.17,2.55,5.932,0.173,0.026,280.9,0.696,19,0
2025-09-20T15:00:00,BOTTLING-03,24.5,46.8,23.09,7.2,631.3,7.18,2.66,5.34,0.243,0.021,300.9,0.913,20,0
2025-09-20T18:00:00,BOTTLING-03,24.5,46.8,21.76,7.22,657.3,7.47,0.67,4.711,0.353,0.039,276.3,0.722,9,0
2025-09-20T21:00:00,BOTTLING-03,24.5,46.8,23.02,7.22,594.1,7.17,2.04,4.589,0.289,0.073,326.7,0.805,3,0
2025-09-21T00:00:00,BOTTLING-03,24.5,46.8,25.66,7.2,611.6,7.66,0.14,4.729,0.22,0.039,256.0,0.779,4,0
2025-09-21T03:00:00,BOTTLING-03,24.5,46.8,27.11,7.14,636.8,7.25,1.38,6.296,0.253,0.038,264.6,0.675,8,0
2025-09-21T06:00:00,BOTTLING-03,24.5,46.8,28.03,7.16,607.5,7.77,2.37,8.194,0.214,0.055,311.0,0.8,1,0
2025-09-21T09:00:00,BOTTLING-03,24.5,46.8,26.88,7.2,594.4,7.32,1.67,6.407,0.263,0.069,250.1,0.826,6,0
2025-09-21T12:00:00,BOTTLING-03,24.5,46.8,25.33,7.16,575.4,6.67,2.12,5.727,0.273,0.078,284.4,0.806,5,0
2025-09-21T15:00:00,BOTTLING-03,24.5,46.8,23.15,7.22,609.8,7.6,1.45,6.184,0.291,0.089,290.6,0.84,11,0
2025-09-21T18:00:00,BOTTLING-03,24.5,46.8,21.77,7.13,560.1,7.98,0.93,7.288,0.309,0.077,282.5,0.9,2,0
2025-09-21T21:00:00,BOTTLING-03,24.5,46.8,22.59,7.28,628.3,7.84,1.02,4.569,0.235,0.041,273.8,0.911,14,0
2025-09-22T00:00:00,BOTTLING-03,24.5,46.8,24.66,7.15,516.8,7.1,2.13,5.955,0.308,0.038,294.1,0.789,2,0
2025-09-22T03:00:00,BOTTLING-03,24.5,46.8,28.0,7.17,608.5,7.07,2.55,7.038,0.216,0.061,292.8,0.952,14,0
2025-09-22T06:00:00,BOTTLING-03,24.5,46.8,28.74,7.15,586.9,7.51,2.7,5.884,0.246,0.064,257.5,0.608,2,0
2025-09-22T09:00:00,BOTTLING-03,24.5,46.8,27.94,7.2,561.0,8.36,2.29,5.856,0.3,0.052,288.8,0.764,1,0
2025-09-22T12:00:00,BOTTLING-03,24.5,46.8,26.21,7.23,562.3,6.91,2.25,5.17,0.343,0.001,308.5,0.782,5,0
2025-09-22T15:00:00,BOTTLING-03,24.5,46.8,22.15,7.26,542.9,7.4,1.5,6.329,0.25,0.054,280.8,0.881,7,0
2025-09-22T18:00:00,BOTTLING-03,24.5,46.8,22.55,7.16,614.8,7.73,0.7,6.319,0.343,0.051,248.1,0.886,2,0
2025-09-22T21:00:00,BOTTLING-03,24.5,46.8,24.23,7.2,648.3,7.09,1.39,6.441,0.324,0.038,271.9,0.698,4,0
2025-09-23T00:00:00,BOTTLING-03,24.5,46.8,24.55,7.29,598.2,7.15,2.2,6.044,0.233,0.054,266.8,0.699,4,0
2025-09-23T03:00:00,BOTTLING-03,24.5,46.8,28.14,7.21,634.4,7.58,2.42,5.378,0.26,0.049,265.7,0.935,1,0
2025-09-23T06:00:00,BOTTLING-03,24.5,46.8,27.2,7.16,643.9,7.64,1.67,6.583,0.294,0.047,252.3,0.677,4,0
2025-09-23T09:00:00,BOTTLING-03,24.5,46.8,27.33,7.23,593.4,7.7,2.09,6.723,0.301,0.008,256.6,0.728,2,0
2025-09-23T12:00:00,BOTTLING-03,24.5,46.8,24.51,7.16,591.1,7.1,2.46,7.438,0.149,0.061,297.2,0.776,3,0
2025-09-23T15:00:00,BOTTLING-03,24.5,46.8,22.82,7.14,594.8,7.04,1.93,5.325,0.253,0.041,287.6,0.73,6,0
2025-09-23T18:00:00,BOTTLING-03,24.5,46.8,20.48,7.16,587.9,7.93,0.51,5.214,0.257,0.052,287.6,0.819,6,0
2025-09-23T21:00:00,BOTTLING-03,24.5,46.8,22.75,7.2,601.0,7.51,0.53,4.276,0.288,0.046,299.2,0.893,4,0
2025-09-24T00:00:00,BOTTLING-03,24.5,46.8,25.48,7.25,572.1,7.35,1.13,5.686,0.198,0.032,288.7,0.821,6,0
2025-09-24T03:00:00,BOTTLING-03,24.5,46.8,26.76,7.28,635.9,7.13,1.94,6.715,0.254,0.078,291.3,1.115,5,0
2025-09-24T06:00:00,BOTTLING-03,24.5,46.8,28.59,7.17,550.9,7.21,1.96,5.273,0.355,0.04,256.9,0.802,9,0
2025-09-24T09:00:00,BOTTLING-03,24.5,46.8,27.61,7.28,574.5,7.59,1.59,6.458,0.227,0.063,296.8,0.657,1,0
2025-09-24T12:00:00,BOTTLING-03,24.5,46.8,25.15,7.18,572.1,7.64,2.18,6.361,0.234,0.06,272.8,0.592,13,0
2025-09-24T15:00:00,BOTTLING-03,24.5,46.8,21.91,7.26,626.3,8.24,1.16,5.665,0.209,0.092,270.0,0.767,3,0
2025-09-24T18:00:00,BOTTLING-03,24.5,46.8,22.26,7.27,594.1,7.77,2.71,5.05,0.31,0.071,297.1,0.742,6,0
2025-09-24T21:00:00,BOTTLING-03,24.5,46.8,22.97,7.3,621.3,8.3,1.62,5.703,0.298,0.065,286.9,0.721,10,0
2025-09-25T00:00:00,BOTTLING-03,24.5,46.8,24.31,7.25,612.9,7.11,1.91,5.528,0.287,0.045,245.6,0.937,3,0
2025-09-25T03:00:00,BOTTLING-03,24.5,46.8,27.32,7.2,595.5,7.7,2.47,6.429,0.197,0.027,255.4,0.795,21,0
2025-09-25T06:00:00,BOTTLING-03,24.5,46.8,27.69,7.21,636.3,7.44,2.18,5.71,0.238,0.031,296.9,0.66,9,0
2025-09-25T09:00:00,BOTTLING-03,24.5,46.8,27.33,7.25,574.1,6.8,1.29,6.851,0.356,0.06,253.7,0.787,1,0
2025-09-25T12:00:00,BOTTLING-03,24.5,46.8,24.9,7.18,607.2,7.47,2.32,6.34,0.273,0.073,272.2,0.814,11,0
2025-09-25T15:00:00,BOTTLING-03,24.5,46.8,23.82,7.24,638.2,7.13,1.97,6.722,0.217,0.066,277.2,0.817,4,0
2025-09-25T18:00:00,BOTTLING-03,24.5,46.8,21.6,7.19,567.8,8.1,0.69,6.079,0.257,0.014,271.2,0.78,6,0
2025-09-25T21:00:00,BOTTLING-03,24.5,46.8,21.78,7.21,579.8,7.86,1.98,5.444,0.182,0.044,305.7,0.737,3,0
2025-09-26T00:00:00,BOTTLING-03,24.5,46.8,25.81,7.17,638.2,8.13,1.06,5.288,0.236,0.028,282.4,0.94,6,0
2025-09-26T03:00:00,BOTTLING-03,24.5,46.8,27.51,7.15,605.7,7.97,1.85,4.386,0.124,0.056,282.1,0.652,6,0
2025-09-26T06:00:00,BOTTLING-03,24.5,46.8,27.78,7.15,605.8,7.74,1.77,5.768,0.391,0.072,303.0,0.807,3,0
2025-09-26T09:00:00,BOTTLING-03,24.5,46.8,27.37,7.16,540.2,6.55,1.5,7.275,0.252,0.086,309.0,0.946,14,0
2025-09-26T12:00:00,BOTTLING-03,24.5,46.8,24.92,7.23,567.4,7.58,0.83,4.575,0.253,0.075,298.5,0.743,16,0
2025-09-26T15:00:00,BOTTLING-03,24.5,46.8,24.08,7.18,634.0,7.23,1.3,5.13,0.301,0.06,293.5,0.768,2,0
2025-09-26T18:00:00,BOTTLING-03,24.5,46.8,23.27,7.23,637.0,8.38,1.11,7.0,0.225,0.039,274.6,0.827,8,0
2025-09-26T21:00:00,BOTTLING-03,24.5,46.8,22.53,7.18,547.4,7.74,1.29,6.889,0.236,0.059,282.3,0.838,1,0
2025-09-27T00:00:00,BOTTLING-03,24.5,46.8,25.04,7.22,589.5,8.24,0.1,6.896,0.29,0.059,213.3,0.749,2,0
2025-09-27T03:00:00,BOTTLING-03,24.5,46.8,27.73,7.17,636.5,7.7,2.1,6.479,0.315,0.062,298.6,0.849,7,0
2025-09-27T06:00:00,BOTTLING-03,24.5,46.8,27.3,7.25,589.6,8.14,1.09,7.411,0.232,0.042,283.9,0.726,4,0
2025-09-27T09:00:00,BOTTLING-03,24.5,46.8,26.83,7.16,578.9,6.66,1.11,5.032,0.286,0.08,284.4,0.796,8,0
2025-09-27T12:00:00,BOTTLING-03,24.5,46.8,25.57,7.25,609.3,7.42,2.71,5.92,0.228,0.037,245.5,0.799,0,0
2025-09-27T15:00:00,BOTTLING-03,24.5,46.8,22.77,7.2,561.5,8.57,1.08,5.784,0.216,0.036,277.8,0.724,5,0
2025-09-27T18:00:00,BOTTLING-03,24.5,46.8,20.61,7.2,576.0,8.21,2.55,5.735,0.32,0.044,260.7,0.8,7,0
2025-09-27T21:00:00,BOTTLING-03,24.5,46.8,23.42,7.2,569.1,7.59,1.29,6.419,0.245,0.03,291.3,0.754,3,0
2025-09-28T00:00:00,BOTTLING-03,24.5,46.8,25.63,7.21,571.9,7.51,2.33,6.235,0.28,0.035,300.5,0.682,2,0
2025-09-28T03:00:00,BOTTLING-03,24.5,46.8,27.33,7.19,560.0,7.47,2.39,5.962,0.303,0.045,289.2,0.777,23,0
2025-09-28T06:00:00,BOTTLING-03,24.5,46.8,27.49,7.15,589.3,7.05,1.52,7.464,0.359,0.043,281.8,0.931,10,0
2025-09-28T09:00:00,BOTTLING-03,24.5,46.8,27.64,7.13,556.6,7.22,1.04,6.312,0.275,0.04,303.8,0.657,1,0
2025-09-28T12:00:00,BOTTLING-03,24.5,46.8,25.04,7.29,649.3,7.33,1.99,8.398,0.255,0.037,283.4,0.844,3,0
2025-09-28T15:00:00,BOTTLING-03,24.5,46.8,22.43,7.15,525.8,8.19,0.37,7.489,0.224,0.044,249.7,0.806,4,0
2025-09-28T18:00:00,BOTTLING-03,24.5,46.8,22.35,7.16,605.6,7.1,1.55,5.896,0.21,0.053,283.2,0.792,1,0
2025-09-28T21:00:00,BOTTLING-03,24.5,46.8,23.42,7.15,618.3,7.91,1.1,4.766,0.237,0.001,276.4,0.906,43,0
2025-09-29T00:00:00,BOTTLING-03,24.5,46.8,24.06,7.21,643.7,7.8,2.16,4.907,0.229,0.032,314.4,0.753,36,0
2025-09-29T03:00:00,BOTTLING-03,24.5,46.8,27.04,7.16,624.0,7.64,1.41,6.054,0.252,0.049,312.5,0.732,4,0
2025-09-29T06:00:00,BOTTLING-03,24.5,46.8,27.76,7.16,607.5,7.03,2.14,6.883,0.124,0.06,270.8,0.92,2,0
2025-09-29T09:00:00,BOTTLING-03,24.5,46.8,26.78,7.24,627.0,7.66,1.15,5.533,0.257,0.045,297.8,0.637,3,0
2025-09-29T12:00:00,BOTTLING-03,24.5,46.8,25.04,7.25,638.1,7.34,1.19,5.813,0.322,0.044,281.6,0.816,8,0
2025-09-29T15:00:00,BOTTLING-03,24.5,46.8,22.6,7.11,652.7,7.24,2.26,6.558,0.264,0.049,294.0,0.814,12,0
2025-09-29T18:00:00,BOTTLING-03,24.5,46.8,22.52,7.24,519.5,8.16,1.42,5.645,0.176,0.05,280.7,0.849,1,0
2025-09-29T21:00:00,BOTTLING-03,24.5,46.8,22.84,7.25,700.7,7.3,0.41,5.38,0.211,0.035,298.2,0.942,2,0
